X_id,from_user_id,location,jDate,iso_language_code,to_user_name,in_reply_to_status_id_str,id,to_user_id,to_user_id_str,in_reply_to_status_id,from_user,created_at,to_user,place,metadata,text,geo,from_user_name,profile_image_url_https,rClass,source,from_user_id_str,LOCAL__created_at,id_str,profile_image_url,manual_class
4ff4fe51841f4e48e000031d,347034620,,Tue May 08 22:53:30 CDT 2012,en,,,200070967320527000,0,0,,Llandis2,"Wed, 09 May 2012 03:53:30 +0000",,,"{ ""result_type"" : ""recent""}",Having food poisoning sucks! ,,,,,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000031e,27611013,"Durban, South Africa",Tue May 08 22:53:10 CDT 2012,en,,,200070883774177000,0,0,,whayles,"Wed, 09 May 2012 03:53:10 +0000",,,"{ ""result_type"" : ""recent""}","Yes please, one team's lasagna is another's food poisoning! RT @PascalZidane: Sunday's lasagna! #thfc #delish #afc http://t.co/e2b9gn4x",,Wayne Phillips,https://si0.twimg.com/profile_images/2185102189/image_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000031f,129094880,In My Bed,Tue May 08 22:53:07 CDT 2012,en,,,200070870717309000,0,0,,Imi_Dee,"Wed, 09 May 2012 03:53:07 +0000",,,"{ ""result_type"" : ""recent""}","Last time I wanted to get the flu, I got food poisoning instead -_-",,Imani Williams ♥ ,https://si0.twimg.com/profile_images/2197731943/hipsta_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000320,303591149,behind you ;),Tue May 08 22:53:00 CDT 2012,en,,,200070841264910000,0,0,,_LovelyArnelle,"Wed, 09 May 2012 03:53:00 +0000",,,"{ ""result_type"" : ""recent""}",I remember when I was little I used to HATE taco bell because I had gotten food poisoning from there before.,,Arneezy F- Babyy !,https://si0.twimg.com/profile_images/2200057050/quince._normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000321,410297397,,Tue May 08 22:50:50 CDT 2012,en,,,200070297087508000,0,0,,TheGadd91,"Wed, 09 May 2012 03:50:50 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning sucks,,Sambo ,https://si0.twimg.com/profile_images/1979567646/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000322,41428315,The Whale's Vagina,Tue May 08 22:50:39 CDT 2012,en,PMac,200069933613330000,200070248500691000,46016612,46016612,200069933613330000,illusiaNation,"Wed, 09 May 2012 03:50:39 +0000",xena_and_gabby,,"{ ""result_type"" : ""recent""}",@xena_and_gabby Yikes!!!! Hope you feel better! Food poisoning is HELL:( :(,,Naomi - twinsparadox,https://si0.twimg.com/profile_images/2183781468/image_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000323,321038785,backpacking around the world,Tue May 08 22:48:50 CDT 2012,en,,,200069793045422000,0,0,,tianetalia,"Wed, 09 May 2012 03:48:50 +0000",,,"{ ""result_type"" : ""recent""}",Today's lunch since I got food poisoning 😱😷😢🏥 http://t.co/qMDT7rAy,,Tianē-Talia,https://si0.twimg.com/profile_images/1695604900/photo_normal.JPG,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000324,55539266,Cleveland,Tue May 08 22:48:39 CDT 2012,en,Janessa Jordan,200068881161794000,200069746815799000,218642850,218642850,200068881161794000,PatriciaKellogg,"Wed, 09 May 2012 03:48:39 +0000",JanessaJordan,,"{ ""result_type"" : ""recent""}",@JanessaJordan @JesseGiesbrecht My baby is in Kitty Hospital tonight. Diamond Cat food poisoning. Me too #salmonella,,Patricia Kellogg,https://si0.twimg.com/profile_images/1206755001/fca426cb-6932-42d1-aca7-8ce044228eee_normal.png,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000325,46016612,Canada,Tue May 08 22:48:38 CDT 2012,en,Julie Hacking,200069474680963000,200069744232108000,35491201,35491201,200069474680963000,xena_and_gabby,"Wed, 09 May 2012 03:48:38 +0000",Julie_Hacking,,"{ ""result_type"" : ""recent""}",@Julie_Hacking it's food poisoning. I am 99.9% sure &gt;.&lt;,,PMac,https://si0.twimg.com/profile_images/1849688458/tumblr_lz8doebOc41qea3q7o1_500_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000326,16464102,THE OC / THE (RIVERSIDE) HILLS,Tue May 08 22:46:57 CDT 2012,en,,,200069319932121000,0,0,,osnapsanneo,"Wed, 09 May 2012 03:46:57 +0000",,,"{ ""result_type"" : ""recent""}",tummyache...lets hope this wont become food poisoning or stomach flu..#peptobismo,,anne,https://si0.twimg.com/profile_images/1895810511/132936968496812_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000327,70910227,Malaysia,Tue May 08 22:46:29 CDT 2012,en,,,200069203573744000,0,0,,masterblaster80,"Wed, 09 May 2012 03:46:29 +0000",,,"{ ""result_type"" : ""recent""}",&gt; Working &amp; recovering from food poisoning is no fun... walking up &amp; down 30 steps to the toilet is no party either... Where's me Vapoorize?,,Amir Hamidi Amha,https://si0.twimg.com/profile_images/396257903/n1081180184_1532_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000328,47418146,Ct ish......,Tue May 08 22:45:44 CDT 2012,en,,,200069014314156000,0,0,,ShesSoSuga,"Wed, 09 May 2012 03:45:44 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning is real..I'm so skeptical of stuff...,,~CANTAY~,https://si0.twimg.com/profile_images/2157692059/profile_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000329,522869105,,Tue May 08 22:45:07 CDT 2012,en,,,200068857522684000,0,0,,BillyBelynda_,"Wed, 09 May 2012 03:45:07 +0000",,,"{ ""result_type"" : ""recent""}",I want sushi but I don't want hot sushi &amp; food poisoning. ,,,,,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032a,30574794,Right there.,Tue May 08 22:43:59 CDT 2012,en,,,200068572326797000,0,0,,_SuckDeezNuts,"Wed, 09 May 2012 03:43:59 +0000",,,"{ ""result_type"" : ""recent""}",RT @Shakesbeard_: Blamed a hangover on food poisoning #winning. Pulled a michael jordan lmao,,FuckYou_Bitch !,https://si0.twimg.com/profile_images/2179955669/Twitterboom_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032b,258699197,CLT | GSO,Tue May 08 22:43:18 CDT 2012,en,,,200068402776256000,0,0,,MiaTheBoss,"Wed, 09 May 2012 03:43:18 +0000",,,"{ ""result_type"" : ""recent""}",💀💉 RT @itsREDDagain: @MiaTheBoss naw...apparently I'm giving out food poisoning 😂,,Mia the Mayor. ,https://si0.twimg.com/profile_images/2171047071/Mimi_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032c,40852968,"Detroit, MI",Tue May 08 22:42:12 CDT 2012,en,Josh Holub,200064768546058000,200068124526129000,25848814,25848814,200064768546058000,JamieSamuelsen,"Wed, 09 May 2012 03:42:12 +0000",JoshHolub,,"{ ""result_type"" : ""recent""}",@JoshHolub Does that mean that they're ALL fighting food poisoning?,,Jamie Samuelsen,https://si0.twimg.com/profile_images/1265843202/Jamie-5837web_1__normal,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032d,88313022,,Tue May 08 22:41:19 CDT 2012,en,Mia the Mayor. ,200067700700086000,200067903796691000,258699197,258699197,200067700700086000,itsREDDagain,"Wed, 09 May 2012 03:41:19 +0000",MiaTheBoss,,"{ ""result_type"" : ""recent""}",@MiaTheBoss naw...apparently I'm giving out food poisoning 😂,,❥,https://si0.twimg.com/profile_images/2175739222/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032e,238689815,Playing 2k12 ,Tue May 08 22:41:17 CDT 2012,en,,,200067893340279000,0,0,,_aquamarie,"Wed, 09 May 2012 03:41:17 +0000",,,"{ ""result_type"" : ""recent""}",i swear i'm always getting food poisoning ... ,,κεshα,https://si0.twimg.com/profile_images/2186317586/lunapic_133601717492173_2__1__normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000032f,182131148,Ontario,Tue May 08 22:41:12 CDT 2012,en,,,200067871177576000,0,0,,TWIILDXCIV,"Wed, 09 May 2012 03:41:12 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning?... I'm not even bout dat life.,,Young ✗ Gifted ,https://si0.twimg.com/profile_images/2177417979/swag__purp_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000330,460431371,SLC,Tue May 08 22:40:27 CDT 2012,en,,,200067685260853000,0,0,,B_archibald23,"Wed, 09 May 2012 03:40:27 +0000",,,"{ ""result_type"" : ""recent""}",Dear Taco Bell- my step dad drove a whole 10 miles to get a Doritos Locos taco and got food poisoning.. #WellPlayedDad #LiveMas,,Brendan Archibald ,https://si0.twimg.com/profile_images/2177713071/ap4zT014_normal,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000331,253818721,C A N A D A .❤,Tue May 08 22:40:12 CDT 2012,en,Michla Brown ,200066972703134000,200067622501487000,359045347,359045347,200066972703134000,CHEUNGLEEYAANG,"Wed, 09 May 2012 03:40:12 +0000",_UnknownDope,,"{ ""result_type"" : ""recent""}",@_UnknownDope still recovering from food poisoning from chinese food...lol,,Dominique Chung 张,https://si0.twimg.com/profile_images/2180430838/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000332,92467972,"Fishtown, Philadelphia",Tue May 08 22:39:58 CDT 2012,en,,,200067560018948000,0,0,,danaelizabitch,"Wed, 09 May 2012 03:39:58 +0000",,,"{ ""result_type"" : ""recent""}",I think Tommy's gave me food poisoning #Fuck #NotCool #SickPup 😡😷,,Dana Diamond,https://si0.twimg.com/profile_images/2201012745/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000333,146763522,"Melbourne, Australia",Tue May 08 22:38:31 CDT 2012,en,cassadee murray,200066950330720000,200067195970138000,51732581,51732581,200066950330720000,MrsAgronRivera,"Wed, 09 May 2012 03:38:31 +0000",cassadeeshaye,,"{ ""result_type"" : ""recent""}",@cassadeeshaye mmm sushi!! Im getting chinese food lol nandos gave me food poisoning,,Clove,https://si0.twimg.com/profile_images/2175382575/dianna_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000334,193179723,Eritrea,Tue May 08 22:38:15 CDT 2012,en,Elan Sarai,200066931288580000,200067130178281000,302452556,302452556,200066931288580000,Dr_Rager,"Wed, 09 May 2012 03:38:15 +0000",elan_sarai,,"{ ""result_type"" : ""recent""}",@elan_sarai epic as in it sent an epic amount of people to the hospital with food poisoning :),,Merhawi Mihreteab ,https://si0.twimg.com/profile_images/1149712959/011_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000335,144612238,Tampa Florida,Tue May 08 22:36:18 CDT 2012,en,Checkers & Rallys,,200066640069669000,114507384,114507384,,PewterPower,"Wed, 09 May 2012 03:36:18 +0000",checkersrallys,,"{ ""result_type"" : ""recent""}",@checkersrallys You need to correct the Dade City FL store I've notified the Health Department Thank You for the food poisoning,,Nick,https://si0.twimg.com/profile_images/1837661140/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000336,517688802,,Tue May 08 22:36:15 CDT 2012,en,Devyn Connor,200065119655428000,200066628392722000,128358291,128358291,200065119655428000,peytonwatts14,"Wed, 09 May 2012 03:36:15 +0000",Dev_y_n2013,,"{ ""result_type"" : ""recent""}",@Dev_y_n2013 I know :( I might have food poisoning idk,,Peyton Watts,https://si0.twimg.com/profile_images/1940281323/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000337,89857283,where ever my heart is!!,Tue May 08 22:35:52 CDT 2012,en,,,200066530774499000,0,0,,CincysOwnJuiicy,"Wed, 09 May 2012 03:35:52 +0000",,,"{ ""result_type"" : ""recent""}",I got food poisoning! Grrrr,,4/14 Remarkable,https://si0.twimg.com/profile_images/2172559850/profileImage_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000338,34013853,Ohio,Tue May 08 22:35:47 CDT 2012,en,,,200066507609358000,0,0,,VikkiOH,"Wed, 09 May 2012 03:35:47 +0000",,,"{ ""result_type"" : ""recent""}",Food bacteria quiz http://t.co/HztpHTVh,,Victoria Sutton,https://si0.twimg.com/profile_images/1791390933/111023-144411__3___me_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000339,499438545,,Tue May 08 22:35:26 CDT 2012,en,,,200066421500285000,0,0,,julia_lines,"Wed, 09 May 2012 03:35:26 +0000",,,"{ ""result_type"" : ""recent""}",Everyone in my house right now has food poisoning but me #lucky I wasn't home for dinner!,,Julia Lines,https://si0.twimg.com/profile_images/2099013447/Snapshot_20120309_13_normal.JPG,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033a,135444258,,Tue May 08 22:35:24 CDT 2012,en,,,200066412335739000,0,0,,joylavida,"Wed, 09 May 2012 03:35:24 +0000",,,"{ ""result_type"" : ""recent""}",Yesterday I woke up 4.30am.Today I am up since 5.30am.2 days before I had food poisoning.I am starting to think that sth is wrong with me!,,Chara Lavida,https://si0.twimg.com/profile_images/1216337572/31979_1519904837812_1240280732_1513950_2312588_n_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033b,553027542,UT,Tue May 08 22:34:19 CDT 2012,en,,,200066139961831000,0,0,,huxiwycuwygin,"Wed, 09 May 2012 03:34:19 +0000",,,"{ ""result_type"" : ""recent""}",viagra food poisoning http://t.co/PNoHyrWo,,delgadillo,https://si0.twimg.com/profile_images/2112722571/746_normal.gif,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033c,453475912,,Tue May 08 22:33:29 CDT 2012,en,,,200065928510181000,0,0,,DevaneyLouise,"Wed, 09 May 2012 03:33:29 +0000",,,"{ ""result_type"" : ""recent""}","Food poisoning,not my ideal way of spending a tuesday night/wednesday morning.. #IFeelTerrible :(",,Louise Devaney,https://si0.twimg.com/profile_images/1730679308/381206_328846530459679_100000030043772_1386650_1108239856_n_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033d,355112253,,Tue May 08 22:31:07 CDT 2012,en,,,200065334189892000,0,0,,HealthyDogsPlus,"Wed, 09 May 2012 03:31:07 +0000",,,"{ ""result_type"" : ""recent""}",Update: How People Get Sick From Dog Food - Food Poisoning Bulletin http://t.co/HjnPWWg1,,Healthy Dogs,https://si0.twimg.com/profile_images/1495414253/Logo-180_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033e,389086879,dat 804$$$,Tue May 08 22:30:26 CDT 2012,en,,,200065162126954000,0,0,,HimaliSponca,"Wed, 09 May 2012 03:30:26 +0000",,,"{ ""result_type"" : ""recent""}",LeeOsha lyin about gettin food poisoning guys. She ain't been in cause her ass phat it got stuck going thru a doorway loll,,Himali Patel,https://si0.twimg.com/profile_images/2203283133/Image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000033f,314805878,"Arlington,TX",Tue May 08 22:30:07 CDT 2012,en,,,200065081470497000,0,0,,youdontmatter_,"Wed, 09 May 2012 03:30:07 +0000",,,"{ ""result_type"" : ""recent""}","Ok sheesh! RT""@My_OhhMY: You can not get food poisoning like that! -____-""",,Brianna Harper,https://si0.twimg.com/profile_images/2202738354/7e9r5b1E_normal,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000340,22451833,,Tue May 08 22:29:13 CDT 2012,en,,,200064856215400000,0,0,,ckort30,"Wed, 09 May 2012 03:29:13 +0000",,,"{ ""result_type"" : ""recent""}",If I get food poisoning hopefully I get to go the hospital tomorrow for some more #freefood #survivormode #nomoney @GoPatty_dot_com,,Conor Kortmann,https://si0.twimg.com/profile_images/1646753804/Baseball_Spring_2011_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000341,33664447,somewhere you're not...,Tue May 08 22:29:02 CDT 2012,en, Alexis,200062482369348000,200064811403456000,220311377,220311377,200062482369348000,_EmmKay_,"Wed, 09 May 2012 03:29:02 +0000",_AlexisRenee_,,"{ ""result_type"" : ""recent""}",@_AlexisRenee_ omg yes we do. I'm home now....got food poisoning though so I'm sure liquor would be a bad choice,,Ambitious Girl,https://si0.twimg.com/profile_images/2137017267/_EmmKay__normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000342,301992166,,Tue May 08 22:28:57 CDT 2012,en,brian kuira,200064703232356000,200064789156860000,59394075,59394075,200064703232356000,Nikhil_Hira,"Wed, 09 May 2012 03:28:57 +0000",kuirab,,"{ ""result_type"" : ""recent""}",@kuirab food poisoning,,Nikhil Hira,https://si0.twimg.com/profile_images/1701864801/IMG_5040_normal.JPG,don't know...,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000343,47865717,"ÜT: 1.302654,103.780366",Tue May 08 22:28:34 CDT 2012,en,,,200064694495609000,0,0,,marcuspang,"Wed, 09 May 2012 03:28:34 +0000",,,"{ ""result_type"" : ""recent""}","- on the other hand, having this food poisoning is allowing me to lose weight. hahahahahahaha.",,Marcus Pang,https://si0.twimg.com/profile_images/1893245648/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000344,380291995,andromeda(ノ^∇^)／,Tue May 08 22:28:26 CDT 2012,en,,,200064659028591000,0,0,,changjonugu,"Wed, 09 May 2012 03:28:26 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning u_u,,c o u r t j o☺,https://si0.twimg.com/profile_images/2197740225/Screen_shot_2012-04-30_at_PM_10.32.23_normal.png,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000345,423136623,,Tue May 08 22:27:44 CDT 2012,en,Paige Hildebrandt,200064246673973000,200064481701794000,361338265,361338265,200064246673973000,SnAzWalk11,"Wed, 09 May 2012 03:27:44 +0000",paige_marie10,,"{ ""result_type"" : ""recent""}",@paige_marie10 @Carmaall think i have food poisoning :x,,Sydney Walker,https://si0.twimg.com/profile_images/2203335738/pEYdjR5u_normal,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000346,275176668,,Tue May 08 22:27:30 CDT 2012,en,,,200064423975588000,0,0,,_MorganB,"Wed, 09 May 2012 03:27:30 +0000",,,"{ ""result_type"" : ""recent""}",I think I got food poisoning from chick fil a yesterday! 😲 the chicken was super pink and now I'm super sick 😷,,Morgan,https://si0.twimg.com/profile_images/2202467759/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000347,369254990,,Tue May 08 22:27:14 CDT 2012,en,icela mendoza,200063584242385000,200064355994313000,540322758,540322758,200063584242385000,Big_Titss,"Wed, 09 May 2012 03:27:14 +0000",icelaamariee,,"{ ""result_type"" : ""recent""}",@icelaamariee thanks. I think I got food poisoning from beefs ):,,Jordan Mckenzie,https://si0.twimg.com/profile_images/1642671725/aaaaaaaaaaaaaaaaaaaaaaaaaa_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000348,128009259,"Houston, Texas",Tue May 08 22:25:22 CDT 2012,en,,,200063886899163000,0,0,,FerrellsLaw,"Wed, 09 May 2012 03:25:22 +0000",,,"{ ""result_type"" : ""recent""}","Waters closed, oysters recalled after 14 people suffer food poisoning from eating oysters: http://t.co/xWdC30mW",,Steve Ferrell,https://si0.twimg.com/profile_images/786567968/steve-ferrell-law-firm_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000349,345640427,"McKinney, Texas",Tue May 08 22:25:16 CDT 2012,en,,,200063863511720000,0,0,,SuumanthaMarie,"Wed, 09 May 2012 03:25:16 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning... You were right about the Los tacos @8cto,,Samantha Gauvey,https://si0.twimg.com/profile_images/2171589758/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034a,340453733,"Eau Claire, WI",Tue May 08 22:24:05 CDT 2012,en,Kelly Kline,,200063565120545000,194223166,194223166,,KatelinBurns,"Wed, 09 May 2012 03:24:05 +0000",kkline_12,,"{ ""result_type"" : ""recent""}",@kkline_12 Food poisoning is a bitch... :p,,Katie Burns,https://si0.twimg.com/profile_images/2165667051/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034b,348230335,"Amity Harbor, NY",Tue May 08 22:23:39 CDT 2012,en,,,200063456622297000,0,0,,teenEsidor,"Wed, 09 May 2012 03:23:39 +0000",,,"{ ""result_type"" : ""recent""}",omfg food poisoning SUCKS. My tummy huuuwwwttttttts HELP MEEEE,,Christine Sidor,https://si0.twimg.com/profile_images/2176316210/423749_3281429549793_1089195138_33243506_261604975_n_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034c,27259756,"Houston, TX",Tue May 08 22:22:44 CDT 2012,en,,,200063224765362000,0,0,,AlyxandriaErryn,"Wed, 09 May 2012 03:22:44 +0000",,,"{ ""result_type"" : ""recent""}","Random, but Wendy's always gives my food poisoning!!",,♡erryn meryl,https://si0.twimg.com/profile_images/2042489694/337302234_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034d,123324819,In Jr World,Tue May 08 22:20:04 CDT 2012,en,,,200062551860589000,0,0,,Jr_MyEverything,"Wed, 09 May 2012 03:20:04 +0000",,,"{ ""result_type"" : ""recent""}",Dis gotta be food poisoning #Omw to Tulane to confirm it,,Mz kitty,https://si0.twimg.com/profile_images/1987176447/me_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034e,339829688,"Indianapolis, Indiana",Tue May 08 22:19:37 CDT 2012,en,,,200062439914602000,0,0,,AlexChabra,"Wed, 09 May 2012 03:19:37 +0000",,,"{ ""result_type"" : ""recent""}",Got all dressed up in my uniform and went to the Pacers Game only to get food poisoning as soon as I got there :(  I need a big margarita!!!,,Alex Chabra,https://si0.twimg.com/profile_images/1453818686/IMG951709_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e000034f,349141915,"Fresno, CA",Tue May 08 22:16:05 CDT 2012,en,,,200061551858827000,0,0,,BigBootyBarbiee,"Wed, 09 May 2012 03:16:05 +0000",,,"{ ""result_type"" : ""recent""}",Food poisoning for reals??????? #idontneedthisrightnow,, Ashley Nicole,https://si0.twimg.com/profile_images/2184829866/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000350,70967182,cairo,Tue May 08 22:15:55 CDT 2012,en,,,200061508170944000,0,0,,Milllyz,"Wed, 09 May 2012 03:15:55 +0000",,,"{ ""result_type"" : ""recent""}",The early bird catches the first worm...hope she doesn't get food poisoning from her strange eating habits. Good Morning tiwtterverse.,,Millyz,https://si0.twimg.com/profile_images/1281262410/ProfilePhoto_normal.png,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000351,348206354,"Kettering, Ohio",Tue May 08 22:15:21 CDT 2012,en,,,200061365828858000,0,0,,bryan_prouty,"Wed, 09 May 2012 03:15:21 +0000",,,"{ ""result_type"" : ""recent""}",Possible food poisoning..,,Bryan Prouty,https://si0.twimg.com/profile_images/2196793772/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000352,31440537,Somewhere in Georgia,Tue May 08 22:11:14 CDT 2012,en,dezzo,200059310305325000,200060332188778000,114956696,114956696,200059310305325000,caramelsarajo,"Wed, 09 May 2012 03:11:14 +0000",DeZoLini,,"{ ""result_type"" : ""recent""}",@dezolini I think KFC is the worst. Besides lying talking bout worlds best chicken they give u food poisoning.,,Love Personified,https://si0.twimg.com/profile_images/2028668691/IMG_0357_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000353,331818162,Sky highhhh,Tue May 08 22:08:43 CDT 2012,en,Jake Hobday ,200058659433226000,200059696919482000,278855333,278855333,200058659433226000,TheRealReason_,"Wed, 09 May 2012 03:08:43 +0000",JakeHobday_,,"{ ""result_type"" : ""recent""}","@JakeHobday_ got food poisoning, im gunna try n come tommorow",,J.Reason $$$$,https://si0.twimg.com/profile_images/2197683915/errrrrrrrr_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000354,88313022,,Tue May 08 22:06:23 CDT 2012,en,,,200059111004582000,0,0,,itsREDDagain,"Wed, 09 May 2012 03:06:23 +0000",,,"{ ""result_type"" : ""recent""}","""don't get food poisoning"" lmao! @rocky83blue",,❥,https://si0.twimg.com/profile_images/2175739222/image_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000355,23892455,919,Tue May 08 22:05:06 CDT 2012,en,C Dub,200056472145633000,200058788508733000,39667388,39667388,200056472145633000,brit_ish,"Wed, 09 May 2012 03:05:06 +0000",Diva2ude,,"{ ""result_type"" : ""recent""}",@Diva2ude yea I think I had food poisoning. I was in a bad place!,,B. Reed,https://si0.twimg.com/profile_images/1772429103/886YLuGw_normal,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000356,47562783,"San Jose,Ca",Tue May 08 22:04:18 CDT 2012,en,,,200058587064697000,0,0,,mrchrisavila,"Wed, 09 May 2012 03:04:18 +0000",,,"{ ""result_type"" : ""recent""}",Thanks for all the prayers. Food poisoning is not fun.,,chris avila,https://si0.twimg.com/profile_images/2108083677/image_normal.jpg,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000357,383023660,Just Look Up You'll See Me,Tue May 08 22:04:05 CDT 2012,en,Little Lion ♡,,200058531930587000,307697808,307697808,,_fuckisaac,"Wed, 09 May 2012 03:04:05 +0000",Ashlee_Highvey,,"{ ""result_type"" : ""recent""}",@Ashlee_Highvey It wasn't food poisoning (;&lt;,,IsaacIbarra,https://si0.twimg.com/profile_images/2148769670/37uQxN8F_normal,food poisoning tweet,NA,NA,NA,NA,NA,NA
4ff4fe51841f4e48e0000358,156534230,troit,Tue May 08 22:03:03 CDT 2012,en,Kari,200057683187999000,200058272768733000,28213905,28213905,200057683187999000,_SWERVE,"Wed, 09 May 2012 03:03:03 +0000",KariHudd,,"{ ""result_type"" : ""recent""}","http://t.co/bre36DYi ""@KariHudd :I got food poisoning from bdubs yesterday. Thats my last time eating there.""",,SWERVE,https://si0.twimg.com/profile_images/2190583067/WHITE_TEE_normal.jpg,not a food poisoning tweet,NA,NA,NA,NA,NA,NA
